block_id	drug_row	drug_col	css_ri	synergy_zip	synergy_bliss	synergy_loewe	synergy_hsa	S	cell_line_name	cellosaurus_accession
187525	5-FLUORO-2'-DEOXYURIDINE	CARMUSTINE	15.28	-6.26	-2.75	-6.91	-0.96	3.55	MDA-MB-468	CVCL_0419
187544	PRALATREXATE	ADM HYDROCHLORIDE	16.92	-4.03	2.04	-0.25	-0.39	1.41	MDA-MB-231	CVCL-0062
187546	PRALATREXATE	AMINOLEVULINIC ACID HYDROCHLORIDE	20.46	-4.49	-3.9	-5.68	-2.12	-20.12	MDA-MB-468	CVCL_0419
187550	THIOTEPA	ERLOTINIB HYDROCHLORIDE	19.98	-7.94	-2.25	-4.34	-0.53	10.29	T-47D	CVCL_0553
187558	CHEMBL17639	GEMZAR (LILLY)	11.87	-5.99	-7.08	-6.68	-5.61	-6.88	T-47D	CVCL_0553
187567	TEMOZOLOMIDE	ERLOTINIB HYDROCHLORIDE	-3.01	0.82	-2.6	-3.76	-5.61	-2.3	BT-549	CVCL_1092
187586	MERCAPTOPURINE	AMIFOSTINE	20.94	-0.17	5.3	-6.24	4.97	1.07	BT-549	CVCL_1092
187594	ALTRETAMINE	BLEOMYCIN	5.43	-4.22	-0.4	-31.07	-10.91	3.31	HS 578T	CVCL_0332
187597	1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE	CYCLOPHOSPHAMIDE	4.19	2.17	6.57	2.66	2.7	5.99	HS 578T	CVCL_0332
187610	CYTARABINE HYDROCHLORIDE	SUNITINIB	30.29	-8.44	1.73	-11.48	-0.37	11.37	MDA-MB-468	CVCL_0419
187637	SUNITINIB	ALLOPURINOL	4.65	-3.54	-0.05	0.53	1.04	-3.3	T-47D	CVCL_0553
187641	1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE	NSC-127716	13.28	-4.86	1.49	-19.84	1.55	0.98	BT-549	CVCL_1092
187644	PEMETREXED	BLEOMYCIN	34.78	2.07	2.27	-3.83	0.9	-3.65	MCF7	CVCL_0031
187645	CHEMBL277800	MITOMYCINE	7.55	-7.37	-5.15	-8.31	-3.26	-5.54	T-47D	CVCL_0553
187651	ZOLINZA	PIPOBROMAN	27.71	1.79	3.11	5.67	5.98	6.76	MDA-MB-468	CVCL_0419
187656	SORAFENIB	ZOLEDRONIC ACID	3.23	-0.54	-0.1	-3.14	-2.66	4.51	MDA-MB-231	CVCL-0062
187664	5-FLUORO-2'-DEOXYURIDINE	BLEOMYCIN	18.43	-5.44	-4.3	-1.41	-0.76	1.35	MCF7	CVCL_0031
187665	VINBLASTINE SULFATE	IFOSFAMIDE	-1.77	2.04	3.61	0.9	0.89	0	T-47D	CVCL_0553
187668	ANTIBIOTIC AD 32	ARSENIC TRIOXIDE	41.87	-11.06	-4.41	-2.99	-0.06	-4.24	MCF7	CVCL_0031
187674	THIOTEPA	LAPATINIB	1.26	-2.16	0.72	-10.38	-8.15	5.58	T-47D	CVCL_0553
187677	MERCAPTOPURINE	METHOXSALEN	-0.72	-0.29	-0.25	-1.01	-1.19	-0.88	T-47D	CVCL_0553
187680	CELECOXIB	CHEMBL17639	13.08	-5.74	-1.43	0.46	0.39	3.81	HS 578T	CVCL_0332
187684	RALOXIFENE	METHOTREXATE	10.66	-5.54	-2.51	-3.6	-2.62	0.03	T-47D	CVCL_0553
187689	IMATINIB	DOCETAXEL	21.98	11.8	15.83	17.23	15.57	18.8	HS 578T	CVCL_0332
187691	METHOTREXATE	PIPOBROMAN	22.55	-4.9	1.56	1.84	2.89	-1.72	BT-549	CVCL_1092
187697	NAVELBINE DITARTRATE (TN)	PACLITAXEL	29.53	-0.62	4.62	3.11	4.64	-1.24	T-47D	CVCL_0553
187707	VINCRISTINE SULFATE	METHOXSALEN	-4.74	-3.45	-4.03	-26	-7.9	-5.06	MDA-MB-231	CVCL-0062
187731	TAMOXIFEN CITRATE	ANASTROZOLE	10.02	-3.18	-1.86	1.65	-1.33	3.31	BT-549	CVCL_1092
187732	AZACYTIDINE	MERCAPTOPURINE	15.29	-6.05	-2.61	-3.28	-0.27	2.61	T-47D	CVCL_0553
187745	NSC-127716	CARMUSTINE	1.54	1.45	5.66	2.86	2.93	4.73	T-47D	CVCL_0553
187756	CYTARABINE HYDROCHLORIDE	SORAFENIB	4.53	-2.38	-4.93	-19.22	-6.02	-2.13	T-47D	CVCL_0553
187771	SN-38	MECHLORETHAMINE HYDROCHLORIDE	0.49	-0.9	0.58	-0.37	-0.03	-3.71	HS 578T	CVCL_0332
187781	CHEMBL17639	ZOLEDRONIC ACID	37.31	0.19	-0.81	-14.25	-0.94	11.11	MDA-MB-231	CVCL-0062
187806	MITOXANTRONE	METHOTREXATE	55.4	-2.75	-3.06	-2.11	0.77	-5.84	MDA-MB-468	CVCL_0419
187820	TRIETHYLENEMELAMINE	5-FU	39.48	-7.44	-5.43	1.85	2.89	-3.62	HS 578T	CVCL_0332
187834	DACARBAZINE	THIOGUANINE	24.63	-9.06	-6.84	-25.18	-5.82	4.12	T-47D	CVCL_0553
187848	ALLOPURINOL	MITOMYCINE	12.42	-0.68	-0.75	-15.42	-5.03	15.5	T-47D	CVCL_0553
187851	TRETINOIN	SN-38	31.06	-8.73	-2.75	0.67	2.17	7.33	MCF7	CVCL_0031
187852	MITOTANE	ANTIBIOTIC AY 22989	-4.26	2.15	5.61	0.33	0.3	-0.17	MDA-MB-231	CVCL-0062
187887	IMATINIB	ELOXATIN (TN) (SANOFI SYNTHELAB)	18.04	-5.52	-0.31	-3.33	2.42	-4	MDA-MB-468	CVCL_0419
187898	RALOXIFENE	CARBOPLATIN	10.2	-1.79	3.09	-0.89	-0.42	1.36	HS 578T	CVCL_0332
187906	NSC733504	ADM HYDROCHLORIDE	23.64	-4.2	6.28	3.46	5.19	10.4	T-47D	CVCL_0553
187908	MEGESTROL ACETATE	THIOGUANINE	32.12	-8.42	-3.66	-25.23	0.63	-4.5	T-47D	CVCL_0553
187910	IMATINIB	GEMZAR (LILLY)	5.86	-1.76	-1.1	-22.84	-5.39	2.91	MDA-MB-468	CVCL_0419
187911	PRALATREXATE	CYCLOPHOSPHAMIDE	-1.46	1.76	3.05	-2.87	-2.73	2.84	MDA-MB-231	CVCL-0062
187912	RALOXIFENE	THIOGUANINE	13.99	-4.72	-6.58	-6.4	-3.63	-15.12	T-47D	CVCL_0553
187916	PROCARBAZINE HYDROCHLORIDE	MITOMYCINE	19.78	-7.74	-3.93	-18.91	-3.88	6.3	T-47D	CVCL_0553
187917	5-FLUORO-2'-DEOXYURIDINE	ANTIBIOTIC AY 22989	24.6	-6.87	-1.76	-16.52	0.16	0.05	HS 578T	CVCL_0332
187922	34793-34-5	IFOSFAMIDE	-1.27	-0.53	-2.5	-0.8	-3.74	-1.77	MCF7	CVCL_0031
187949	HYDROXYUREA	CARMUSTINE	11.93	-2.01	-0.21	-4.26	0.38	2.44	HS 578T	CVCL_0332
187966	TEMOZOLOMIDE	ELOXATIN (TN) (SANOFI SYNTHELAB)	20.38	-4.94	0.12	-4.24	1.6	5.95	MDA-MB-231	CVCL-0062
187978	GEMZAR (LILLY)	BORTEZOMIB	37.52	-7.53	-6.89	-11.03	-5.18	-20.26	HS 578T	CVCL_0332
188043	DASATINIB	CISPLATINO	12.31	-7.61	-2.39	-0.01	-0.1	-1.18	T-47D	CVCL_0553
188048	PRALATREXATE	MERCAPTOPURINE	17.76	-5.24	0.79	-0.95	2.32	6.25	T-47D	CVCL_0553
188049	NSC141540	PIPOBROMAN	26.36	-4.45	-0.29	-1.97	3.14	-2.65	MDA-MB-231	CVCL-0062
188051	TRETINOIN	ELOXATIN (TN) (SANOFI SYNTHELAB)	40.32	-5.24	0.43	3.97	4.98	11.53	MCF7	CVCL_0031
188059	CHEMBL277800	AMIFOSTINE	18.91	-4.61	3.86	-16.87	4.6	11.15	MDA-MB-231	CVCL-0062
188104	TRIETHYLENEMELAMINE	IMIQUIMOD	33.34	-1.48	3.92	4.06	4.31	13.25	MDA-MB-231	CVCL-0062
188108	RALOXIFENE	ERLOTINIB HYDROCHLORIDE	14.98	-2.61	-1.79	0.37	1	-0.95	T-47D	CVCL_0553
188111	ADM HYDROCHLORIDE	PEMETREXED	18.08	-1.36	-1.76	-3.6	1.27	-4.81	MCF7	CVCL_0031
188119	ALTRETAMINE	34793-34-5	-10.08	5.52	3.77	-9.12	-8.02	5.79	MDA-MB-231	CVCL-0062
188120	LETROZOLE	METHOXSALEN	-2.57	-0.81	-2.68	-3.99	-3.96	-4.95	MCF7	CVCL_0031
188127	LETROZOLE	ELOXATIN (TN) (SANOFI SYNTHELAB)	10.37	0.28	-2.32	-3.78	-2.22	-5.37	BT-549	CVCL_1092
188134	34793-34-5	ALLOPURINOL	2.13	-1.55	-3.09	-0.91	-2.7	-2.19	MDA-MB-468	CVCL_0419
188140	IMATINIB	ANASTROZOLE	-2.46	0.33	-1.2	-3.31	-4.13	-1.14	MCF7	CVCL_0031
188142	MITOMYCINE	AMIFOSTINE	8.33	-0.56	4.6	-2.38	-0.09	5.39	MDA-MB-231	CVCL-0062
188143	CYTARABINE HYDROCHLORIDE	LAPATINIB	14.08	-6.78	-1.29	-8.73	-1.18	-1.78	BT-549	CVCL_1092
188152	DOCETAXEL	SUNITINIB	12.85	5.52	10.8	5.52	7.14	12.12	T-47D	CVCL_0553
188184	METHOTREXATE	MERCAPTOPURINE	68.34	-4.36	-1.15	-4.57	1.25	31.56	HS 578T	CVCL_0332
188190	ANASTROZOLE	EMCYT (PHARMACIA)	-10.87	6.65	3.59	-6.17	-5.23	1.57	MCF7	CVCL_0031
188194	BENDAMUSTINE HYDROCHLORIDE	CISPLATINO	20.51	-5.27	0.52	-5.94	-0.84	12.74	MDA-MB-231	CVCL-0062
188215	LETROZOLE	SUNITINIB	-6.88	2.27	-3.77	-13.56	-14.72	-3.04	MDA-MB-231	CVCL-0062
188226	TRETINOIN	ARSENIC TRIOXIDE	35.03	0.76	-0.89	-27.84	-3.67	2.76	MDA-MB-468	CVCL_0419
188232	ANTIBIOTIC AD 32	ROMIDEPSIN	44.46	-0.4	-1.99	1.25	1.61	-23.17	T-47D	CVCL_0553
188251	MERCAPTOPURINE	AMINOLEVULINIC ACID HYDROCHLORIDE	19.82	-7.23	0.27	-1.18	0.57	-2.15	MCF7	CVCL_0031
188265	CYTARABINE HYDROCHLORIDE	PROCARBAZINE HYDROCHLORIDE	6.74	-0.11	3.55	-5.31	2.12	2.54	T-47D	CVCL_0553
188266	URACIL MUSTARD	METHOTREXATE	0.53	6.21	10.02	2.63	3.35	1.15	MDA-MB-231	CVCL-0062
188269	TRIETHYLENEMELAMINE	DAUNORUBICIN HYDROCHLORIDE	30.6	-0.97	2.21	-35.27	3.15	-17.52	HS 578T	CVCL_0332
188278	TAMOXIFEN CITRATE	BLEOMYCIN	20.85	-9.62	-2.71	-6.12	0.63	-1.22	BT-549	CVCL_1092
188287	ADM HYDROCHLORIDE	NAVELBINE DITARTRATE (TN)	31.07	1.27	-2.74	-10.98	-1.95	-30	HS 578T	CVCL_0332
188298	TAMOXIFEN CITRATE	ANTIBIOTIC AY 22989	5.1	4.33	1.6	4.04	0.14	3.87	HS 578T	CVCL_0332
188305	BUSULFAN	MITOMYCINE	11.5	0.22	7.46	-10.37	-0.22	19.14	T-47D	CVCL_0553
188321	ABIRATERONE	SN-38	26.43	-6.46	5.12	-9.03	4.25	5.48	MCF7	CVCL_0031
188369	MERCAPTOPURINE	PROCARBAZINE HYDROCHLORIDE	18.52	-8.57	1.58	-24.5	-1.23	3.36	BT-549	CVCL_1092
188370	PLICAMYCIN	ANTIBIOTIC AD 32	86.16	14.01	11.33	-29.07	10.57	24.13	BT-549	CVCL_1092
188402	PLICAMYCIN	CYCLOPHOSPHAMIDE	5.2	-1.73	-4.44	-51.55	-4.25	-27.44	MCF7	CVCL_0031
188425	CYTARABINE HYDROCHLORIDE	BORTEZOMIB	59.52	-6.69	-3.4	-2.39	0.44	4.7	MDA-MB-231	CVCL-0062
188432	MITOXANTRONE	DASATINIB	37.08	6.75	8.18	-2.56	2.9	21.33	MCF7	CVCL_0031
188439	IXABEPILONE	CISPLATINO	62.33	-4.37	-5.62	-2.38	-0.16	-37.63	MDA-MB-468	CVCL_0419
188449	QUINACRINE HYDROCHLORIDE	PROCARBAZINE HYDROCHLORIDE	18.46	1.1	1.79	3.53	3.45	13.59	HS 578T	CVCL_0332
188462	RALOXIFENE	CRIZOTINIB	-0.61	1.09	-0.25	-2.54	-2	-2.19	MDA-MB-468	CVCL_0419
188485	FULVESTRANT	METHOTREXATE	34.86	-6.12	-4.69	-3.94	0.59	-13.14	MCF7	CVCL_0031
188492	CARBOPLATIN	SN-38	17.78	-2.92	-2.77	-6.84	-0.2	-2.52	MDA-MB-231	CVCL-0062
188494	NSC733504	FULVESTRANT	11.14	5.79	10.18	10.99	9.36	8.57	MDA-MB-231	CVCL-0062
188500	VINBLASTINE SULFATE	AMINOLEVULINIC ACID HYDROCHLORIDE	6.05	2.32	-2.05	2.4	0.91	-1.84	MDA-MB-231	CVCL-0062
188506	ZOLEDRONIC ACID	PLICAMYCIN	43.45	0.05	0.72	-15.69	0.14	33.03	MCF7	CVCL_0031
188515	SN-38	CO-V	24.39	-8.09	2.84	-17.58	3.7	5.69	HS 578T	CVCL_0332
188519	CHEMBL17639	CO-V	5.87	-1.55	2.09	2.98	2.94	-7.97	T-47D	CVCL_0553
188530	NILOTINIB	PROCARBAZINE HYDROCHLORIDE	2.21	-1.99	-0.81	0.06	-0.06	-2.59	MDA-MB-231	CVCL-0062
188536	ANTIBIOTIC AY 22989	PRALATREXATE	4.78	-1.1	-1.1	0.14	-1.08	0.01	MDA-MB-231	CVCL-0062
188537	1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE	SORAFENIB	-0.08	-0.92	-3.75	-2.97	-4.17	-3.71	MDA-MB-468	CVCL_0419
188555	ACTINOMYCIN D	METHOXSALEN	2.68	-13.25	-17.84	-46.55	-16.6	-27.21	BT-549	CVCL_1092
188569	RALOXIFENE	TRETINOIN	4.09	5.36	-0.1	-2.08	-3.13	4.15	MDA-MB-468	CVCL_0419
188577	LAPATINIB	VINBLASTINE SULFATE	8.99	2.97	-1.77	3.79	1.76	-0.58	MDA-MB-231	CVCL-0062
188580	SN-38	METHOXSALEN	38.57	-0.14	-0.14	-49.48	-0.4	5.09	MDA-MB-468	CVCL_0419
188583	TRETINOIN	PROCARBAZINE HYDROCHLORIDE	6.78	-1.85	-0.73	-5.7	-2.16	4.68	T-47D	CVCL_0553
188584	ANTIBIOTIC AD 32	MERCAPTOPURINE	41.69	-5.38	-0.94	-7.88	3.14	1.42	HS 578T	CVCL_0332
188587	GEMZAR (LILLY)	TRIETHYLENEMELAMINE	17.75	-5.61	-3.73	0.5	1.1	-5.35	HS 578T	CVCL_0332
188596	MITOMYCINE	BORTEZOMIB	60.4	-1.62	-1.29	-1.03	1.19	5.75	BT-549	CVCL_1092
188622	CHEMBL277800	MITOMYCINE	24.93	-0.17	1.71	3.26	4.71	0.86	BT-549	CVCL_1092
188623	ZOLINZA	SORAFENIB	2.56	-4	0.1	-11.2	-1.51	-3.75	HS 578T	CVCL_0332
188627	CHEMBL17639	ROMIDEPSIN	46.89	-0.77	-0.8	-31.1	-0.73	35.04	MDA-MB-468	CVCL_0419
188633	THIOTEPA	1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE	31.45	-6.04	-0.63	-14.52	0.33	9.72	MDA-MB-468	CVCL_0419
188636	THALIDOMIDE	ERLOTINIB HYDROCHLORIDE	1.78	-0.19	1.26	-1.32	-0.4	0.34	HS 578T	CVCL_0332
188643	ANTIBIOTIC AD 32	AMIFOSTINE	53.15	-2.68	-3.45	-39.46	-3.47	16.75	HS 578T	CVCL_0332
188645	ELOXATIN (TN) (SANOFI SYNTHELAB)	CISPLATINO	52.34	-3.51	-0.65	-10.59	0.8	-6.01	MDA-MB-468	CVCL_0419
188670	PLICAMYCIN	ANTIBIOTIC AY 22989	71.58	0.98	0.22	2.75	2.87	30.69	HS 578T	CVCL_0332
188673	THIOGUANINE	PIPOBROMAN	18.53	-7.04	-4.26	-9.56	-4.6	8.14	T-47D	CVCL_0553
188679	DASATINIB	ALLOPURINOL	29.74	-8.23	-4.01	-55.01	-4.73	5.33	MDA-MB-231	CVCL-0062
188689	GEMZAR (LILLY)	PRALATREXATE	16.44	-0.3	1.18	-3.7	0.09	-15.75	MDA-MB-231	CVCL-0062
188699	AMINOLEVULINIC ACID HYDROCHLORIDE	THALIDOMIDE	-0.2	-1.83	-1.85	-2.79	-2.79	-2.92	MCF7	CVCL_0031
188705	PACLITAXEL	THALIDOMIDE	18.22	-2.82	-0.59	-21.53	-0.82	-6.12	MCF7	CVCL_0031
188714	ALLOPURINOL	EMCYT (PHARMACIA)	-2.11	1.35	-0.29	-3.37	-3.85	2.09	HS 578T	CVCL_0332
188723	QUINACRINE HYDROCHLORIDE	THALIDOMIDE	27.95	-3.83	0.81	0.65	0.67	23.64	MDA-MB-468	CVCL_0419
188725	CARBOPLATIN	MECHLORETHAMINE HYDROCHLORIDE	14.63	-3.53	0.43	-0.09	0.91	4.2	HS 578T	CVCL_0332
188743	ACTINOMYCIN D	THIOTEPA	28.32	-0.64	-0.17	1.49	2.56	13.76	BT-549	CVCL_1092
188745	SN-38	HYDROXYUREA	20.17	-5.38	-2.16	-24.32	-1.31	3.03	HS 578T	CVCL_0332
188747	RALOXIFENE	1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE	-4.58	5.12	4.26	-1.31	-1.69	4.67	BT-549	CVCL_1092
188750	TRIETHYLENEMELAMINE	BLEOMYCIN	19.42	-3.76	2.94	0.29	4.4	0.71	MCF7	CVCL_0031
188759	BUSULFAN	AMIFOSTINE	6.21	0.49	5.31	-5.42	-0.39	8.3	HS 578T	CVCL_0332
188768	ANTIBIOTIC AY 22989	PROCARBAZINE HYDROCHLORIDE	23.46	-5.02	-0.55	-16.19	-0.59	15.51	BT-549	CVCL_1092
188772	CHLORAMBUCIL	METHOTREXATE	5.95	-2.02	-0.2	-4.93	-1.36	-4.08	BT-549	CVCL_1092
188777	CARBOPLATIN	MITOMYCINE	8.86	-4.13	1.07	-1.91	0.71	0.23	MDA-MB-231	CVCL-0062
188791	ANTIBIOTIC AD 32	AMIFOSTINE	31.32	-4.1	-4	-36.72	-2.27	5.91	BT-549	CVCL_1092
188808	ZOLINZA	ARSENIC TRIOXIDE	44.08	2.74	3.43	-17.78	0.06	11.7	BT-549	CVCL_1092
188828	THIOTEPA	DOCETAXEL	28.03	-8.46	-0.15	-0.45	-0.42	10.64	MDA-MB-468	CVCL_0419
188839	CARBOPLATIN	MECHLORETHAMINE HYDROCHLORIDE	11.44	-4.8	-0.08	-2.21	0.33	0.25	MCF7	CVCL_0031
188876	TRIETHYLENEMELAMINE	BENDAMUSTINE HYDROCHLORIDE	5.65	-3.68	-1.95	-13.53	-4.08	-5.09	BT-549	CVCL_1092
188907	IMATINIB	PRALATREXATE	75.78	5.15	4.58	2.7	4	16.47	HS 578T	CVCL_0332
188909	NILOTINIB	SN-38	5.56	-1.81	3.61	-23.98	-3.49	1.05	BT-549	CVCL_1092
188919	SORAFENIB	NSC 85998	-0.24	1.54	1.09	-2.61	-2.36	2.23	MDA-MB-468	CVCL_0419
188921	BENDAMUSTINE HYDROCHLORIDE	PIPOBROMAN	18.8	-1.65	-1.01	-5.06	0.18	5.46	BT-549	CVCL_1092
188946	ANTIBIOTIC AD 32	PRALATREXATE	35.27	-5.4	-4.85	-2.9	-3.45	24.18	MDA-MB-231	CVCL-0062
188947	CARBOPLATIN	NSC733504	15.59	-8.37	-8.61	-9.11	-4.24	-3.67	T-47D	CVCL_0553
188951	BUSULFAN	PROCARBAZINE HYDROCHLORIDE	6.35	-1.02	1.31	-0.06	2.07	-0.35	MDA-MB-231	CVCL-0062
188969	CHEMBL277800	SUNITINIB	-1.22	3.17	4.11	1.09	0.32	3.21	T-47D	CVCL_0553
188970	NILOTINIB	ARSENIC TRIOXIDE	35.68	-1.26	-0.58	-9.62	-0.76	-4.86	MDA-MB-468	CVCL_0419
188971	RALOXIFENE	IMIQUIMOD	2.94	0.68	6.61	-2.44	-0.46	8.74	MCF7	CVCL_0031
188988	SORAFENIB	EMCYT (PHARMACIA)	3.84	12.05	16.3	2.75	3.76	17.62	MDA-MB-468	CVCL_0419
188993	CELECOXIB	5-FLUORO-2'-DEOXYURIDINE	15.15	-0.81	5.8	-8.33	4.97	6.22	MCF7	CVCL_0031
188998	ACTINOMYCIN D	ERLOTINIB HYDROCHLORIDE	23.47	0.46	0.89	-4.63	-0.4	16.19	BT-549	CVCL_1092
188999	CELECOXIB	QUINACRINE HYDROCHLORIDE	23.32	-4.01	2.64	8.77	5.88	4.8	T-47D	CVCL_0553
189000	VINCRISTINE SULFATE	BENDAMUSTINE HYDROCHLORIDE	0.42	0.3	1.91	-0.34	-0.25	1.98	HS 578T	CVCL_0332
189003	PIPOBROMAN	CYCLOPHOSPHAMIDE	17.48	-5.41	-0.52	-9.85	0.19	6.74	MCF7	CVCL_0031
189009	ANTIBIOTIC AY 22989	AMINOLEVULINIC ACID HYDROCHLORIDE	14.93	-4.17	4.27	-23.36	-1.36	7.81	T-47D	CVCL_0553
189026	5-FLUORO-2'-DEOXYURIDINE	SN-38	26.16	-9.22	-3.93	-0.84	0.64	-1.97	MCF7	CVCL_0031
189029	SN-38	CO-V	27.23	1.58	3.87	-17.18	6.21	9.96	MDA-MB-231	CVCL-0062
189031	MITOMYCINE	CARMUSTINE	21.84	-6.68	-5.81	-2.43	-1.62	5.94	HS 578T	CVCL_0332
189039	ZOLINZA	CO-V	2.5	-1.47	-0.7	-4.67	-2.11	0.08	MDA-MB-231	CVCL-0062
189050	RALOXIFENE	TRETINOIN	-7.72	8.59	-4.5	-8.2	-9.94	-0.02	MDA-MB-231	CVCL-0062
189061	ANTIBIOTIC AY 22989	AZACYTIDINE	9.89	-3.52	-4.49	-12.56	-4.15	1.42	MDA-MB-231	CVCL-0062
189062	TAMOXIFEN CITRATE	SN-38	18.23	4.28	3.74	-11.7	4.31	-1.85	MDA-MB-468	CVCL_0419
189073	SN-38	ZOLEDRONIC ACID	16.65	-5.16	0.28	-8.1	0.13	5.26	MDA-MB-231	CVCL-0062
189076	NILOTINIB	SORAFENIB	0.07	0.09	-0.65	1.48	-1.18	-2.19	MDA-MB-468	CVCL_0419
189087	ANTIBIOTIC AD 32	AZACYTIDINE	67.76	0.45	-0.31	0.08	3.69	-0.04	MDA-MB-468	CVCL_0419
189097	CO-V	TOPOTECAN HYDROCHLORIDE	5.64	-2.01	1.5	-5.22	0.25	2.24	HS 578T	CVCL_0332
189104	QUINACRINE HYDROCHLORIDE	METHOXSALEN	29.29	-1.73	1.94	-3.5	5.31	18.39	HS 578T	CVCL_0332
189128	5-FLUORO-2'-DEOXYURIDINE	DOCETAXEL	13.16	-4.09	2.35	-6.53	0.62	6.71	MDA-MB-468	CVCL_0419
189134	ALLOPURINOL	ARSENIC TRIOXIDE	52.01	0.67	2.38	-25.63	2.99	8.32	BT-549	CVCL_1092
189138	PACLITAXEL	NSC733504	21.61	-1.42	0.25	2.51	3.06	6.34	MDA-MB-231	CVCL-0062
189156	PRALATREXATE	CISPLATINO	47.67	0.27	1.13	-2.13	-1.9	0.96	MDA-MB-468	CVCL_0419
189163	IMATINIB	MECHLORETHAMINE HYDROCHLORIDE	15.7	-7.6	-2.63	-6.01	-2.41	-1.84	MCF7	CVCL_0031
189172	CYTARABINE HYDROCHLORIDE	MITOTANE	10.17	-1.4	0.24	-10.63	-0.6	-0.75	HS 578T	CVCL_0332
189178	CARBOPLATIN	CARMUSTINE	5.58	-3.02	-4.1	-2.69	-1.76	-0.76	MCF7	CVCL_0031
189180	DASATINIB	VINBLASTINE SULFATE	4.39	-1.7	-0.4	-1.84	0.88	-3.64	MDA-MB-468	CVCL_0419
189182	ACTINOMYCIN D	SUNITINIB	25.95	-2.83	3.56	-35.89	1.33	15.89	MDA-MB-468	CVCL_0419
189190	BUSULFAN	THALIDOMIDE	14.9	-2.19	1.96	2.68	1.27	7.83	HS 578T	CVCL_0332
189194	VINCRISTINE SULFATE	SUNITINIB	37.64	8.11	6.23	-8.1	7.25	15.74	HS 578T	CVCL_0332
189198	AZACYTIDINE	TRIETHYLENEMELAMINE	45.32	-6.63	0.15	1.4	5.35	6.8	BT-549	CVCL_1092
189212	AZACYTIDINE	PROCARBAZINE HYDROCHLORIDE	32.79	-1.17	-0.53	-14.07	-0.18	-2.23	MDA-MB-468	CVCL_0419
189213	ADM HYDROCHLORIDE	AMINOLEVULINIC ACID HYDROCHLORIDE	5.12	-2.36	0.31	-0.68	-0.33	1.16	BT-549	CVCL_1092
189218	PIPOBROMAN	METHOXSALEN	5.36	-0.22	-12.66	-9.03	-11.75	-6.6	T-47D	CVCL_0553
189227	TAMOXIFEN CITRATE	QUINACRINE HYDROCHLORIDE	4.68	-1.97	1.49	-9.52	-1.21	1.41	BT-549	CVCL_1092
189238	5-FLUORO-2'-DEOXYURIDINE	34793-34-5	28.86	-8.07	-4.71	-81.03	-4.06	6.24	MDA-MB-468	CVCL_0419
189248	TAMOXIFEN CITRATE	IMATINIB	-2.08	1.11	-0.7	-3.38	-3.66	-1.29	BT-549	CVCL_1092
189251	CARBOPLATIN	ANASTROZOLE	31.19	-2.1	-0.38	-1.79	-1.68	21.06	MDA-MB-468	CVCL_0419
189252	METHOTREXATE	CHEMBL17639	23.7	0.6	5.9	-4.49	-3.28	16.34	T-47D	CVCL_0553
189255	FLUDARABINE BASE	FULVESTRANT	5.94	0.27	2.43	-7.59	-2.5	5.68	MDA-MB-231	CVCL-0062
189259	5-FLUORO-2'-DEOXYURIDINE	34793-34-5	18.4	0.2	-0.46	-14.81	-1.67	2.54	BT-549	CVCL_1092
189264	CO-V	ERLOTINIB HYDROCHLORIDE	-1.49	1.8	0.94	1.05	-1.46	-0.33	HS 578T	CVCL_0332
189269	GEMZAR (LILLY)	CYCLOPHOSPHAMIDE	1.58	-0.97	1	-6.34	-0.33	-0.16	T-47D	CVCL_0553
189272	MITOMYCINE	ARSENIC TRIOXIDE	44.63	0.74	1.54	3	6.23	-2.71	T-47D	CVCL_0553
189293	ZOLINZA	CO-V	4.53	-3.2	-2.89	-0.23	-0.21	-2.14	T-47D	CVCL_0553
189321	BENDAMUSTINE HYDROCHLORIDE	ANTIBIOTIC AY 22989	-0.23	0.72	0.28	0.39	-0.83	-0.39	MCF7	CVCL_0031
189326	PACLITAXEL	DOCETAXEL	28.57	-0.25	2.72	1.37	2.42	17.19	MDA-MB-468	CVCL_0419
189330	DEXRAZOXANE	PIPOBROMAN	23.14	-9.66	-0.43	1.65	2.28	10.79	MDA-MB-468	CVCL_0419
189331	ZOLEDRONIC ACID	BENDAMUSTINE HYDROCHLORIDE	3.33	-0.24	-0.17	-63.97	-3.08	3.88	T-47D	CVCL_0553
189332	34793-34-5	FULVESTRANT	4.62	-3.73	0.68	-0.08	1.15	-2.62	HS 578T	CVCL_0332
189345	THIOGUANINE	METHOTREXATE	16.34	-6.83	-0.64	-2.48	-1.84	2.33	BT-549	CVCL_1092
